      Step     Time          Energy          fmax
FIRE:   35 15:18:22    -1312.088149        0.221439
FIRE:   36 15:18:22    -1312.089852        0.201840
FIRE:   37 15:18:22    -1312.091611        0.179203
FIRE:   38 15:18:22    -1312.093306        0.153965
FIRE:   39 15:18:22    -1312.094974        0.123628
FIRE:   40 15:18:22    -1312.096418        0.087985
FIRE:   41 15:18:22    -1312.097396        0.047309
FIRE:   42 15:18:22    -1312.097695        0.052447
FIRE:   43 15:18:22    -1312.097703        0.052075
FIRE:   44 15:18:22    -1312.097718        0.051335
FIRE:   45 15:18:22    -1312.097740        0.050233
FIRE:   46 15:18:22    -1312.097769        0.048780
FIRE:   47 15:18:22    -1312.097804        0.046991
FIRE:   48 15:18:22    -1312.097845        0.044884
FIRE:   49 15:18:22    -1312.097891        0.042483
FIRE:   50 15:18:22    -1312.097947        0.039515
FIRE:   51 15:18:22    -1312.098012        0.035903
FIRE:   52 15:18:22    -1312.098089        0.031581
FIRE:   53 15:18:22    -1312.098176        0.026510
FIRE:   54 15:18:22    -1312.098272        0.020706
FIRE:   55 15:18:22    -1312.098376        0.014578
FIRE:   56 15:18:22    -1312.098486        0.015908
FIRE:   57 15:18:22    -1312.098597        0.016762
FIRE:   58 15:18:22    -1312.098709        0.016770
FIRE:   59 15:18:22    -1312.098818        0.015511
FIRE:   60 15:18:22    -1312.098918        0.012588
FIRE:   61 15:18:22    -1312.099002        0.011403
FIRE:   62 15:18:22    -1312.099049        0.006985
      Step     Time          Energy          fmax
FIRE:    0 15:18:23    -1294.500192       23.126971
FIRE:    1 15:18:23    -1301.776197       13.957839
FIRE:    2 15:18:23    -1306.158424        8.275142
FIRE:    3 15:18:23    -1308.752099        4.818950
FIRE:    4 15:18:23    -1310.230846        2.332979
FIRE:    5 15:18:23    -1310.924555        1.416451
FIRE:    6 15:18:23    -1311.112762        1.545648
FIRE:    7 15:18:23    -1311.186751        1.484655
FIRE:    8 15:18:23    -1311.321836        1.367499
FIRE:    9 15:18:23    -1311.495369        1.203006
FIRE:   10 15:18:23    -1311.680255        1.002600
FIRE:   11 15:18:23    -1311.850937        0.778983
FIRE:   12 15:18:23    -1311.988704        0.545821
FIRE:   13 15:18:23    -1312.085553        0.535971
FIRE:   14 15:18:23    -1312.149853        0.726732
FIRE:   15 15:18:23    -1312.186880        0.815288
FIRE:   16 15:18:23    -1312.209709        0.777718
FIRE:   17 15:18:23    -1312.229368        0.611956
FIRE:   18 15:18:23    -1312.234554        0.596310
FIRE:   19 15:18:23    -1312.244452        0.565426
FIRE:   20 15:18:23    -1312.258162        0.520117
FIRE:   21 15:18:23    -1312.274439        0.461591
FIRE:   22 15:18:23    -1312.291816        0.391445
FIRE:   23 15:18:23    -1312.308742        0.311694
FIRE:   24 15:18:23    -1312.323739        0.224947
FIRE:   25 15:18:23    -1312.336559        0.126011
FIRE:   26 15:18:23    -1312.344835        0.057793
FIRE:   27 15:18:23    -1312.346634        0.124977
FIRE:   28 15:18:23    -1312.346722        0.123792
FIRE:   29 15:18:23    -1312.346894        0.121435
FIRE:   30 15:18:23    -1312.347147        0.117939
FIRE:   31 15:18:23    -1312.347474        0.113348
FIRE:   32 15:18:23    -1312.347865        0.107726
FIRE:   33 15:18:23    -1312.348311        0.101158
FIRE:   34 15:18:23    -1312.348800        0.093745
FIRE:   35 15:18:23    -1312.349377        0.084716
FIRE:   36 15:18:23    -1312.350041        0.073970
FIRE:   37 15:18:23    -1312.350783        0.061580
FIRE:   38 15:18:23    -1312.351585        0.048048
FIRE:   39 15:18:23    -1312.352425        0.036537
FIRE:   40 15:18:23    -1312.353281        0.033148
FIRE:   41 15:18:23    -1312.354142        0.031782
FIRE:   42 15:18:23    -1312.355025        0.040326
FIRE:   43 15:18:23    -1312.355973        0.049948
FIRE:   44 15:18:23    -1312.357043        0.054734
FIRE:   45 15:18:23    -1312.358263        0.052124
FIRE:   46 15:18:23    -1312.359590        0.040857
FIRE:   47 15:18:23    -1312.360902        0.021953
FIRE:   48 15:18:23    -1312.362074        0.018803
FIRE:   49 15:18:23    -1312.363136        0.025102
FIRE:   50 15:18:23    -1312.364261        0.032934
FIRE:   51 15:18:23    -1312.365468        0.025924
FIRE:   52 15:18:23    -1312.366453        0.017107
FIRE:   53 15:18:23    -1312.367107        0.027580
FIRE:   54 15:18:23    -1312.367832        0.029874
FIRE:   55 15:18:23    -1312.368526        0.020598
FIRE:   56 15:18:23    -1312.368630        0.025721
FIRE:   57 15:18:23    -1312.368732        0.021867
FIRE:   58 15:18:23    -1312.368891        0.016020
FIRE:   59 15:18:23    -1312.369047        0.013238
FIRE:   60 15:18:23    -1312.369167        0.016893
FIRE:   61 15:18:23    -1312.369264        0.020924
FIRE:   62 15:18:23    -1312.369372        0.021143
FIRE:   63 15:18:23    -1312.369499        0.016830
FIRE:   64 15:18:23    -1312.369631        0.008288
      Step     Time          Energy          fmax
FIRE:    0 15:18:23    -1289.449533       50.289280
FIRE:    1 15:18:23    -1299.995304       25.696064
FIRE:    2 15:18:23    -1305.621486       13.201842
FIRE:    3 15:18:23    -1308.455337        5.386381
FIRE:    4 15:18:23    -1309.720474        2.182433
FIRE:    5 15:18:23    -1310.304666        1.697713
FIRE:    6 15:18:23    -1310.558927        2.044634
FIRE:    7 15:18:23    -1310.556453        3.375335
FIRE:    8 15:18:23    -1310.677976        3.173891
FIRE:    9 15:18:23    -1310.894424        2.791885
FIRE:   10 15:18:23    -1311.160884        2.270001
FIRE:   11 15:18:23    -1311.427549        1.663296
FIRE:   12 15:18:23    -1311.652898        1.029140
FIRE:   13 15:18:23    -1311.811909        0.413770
FIRE:   14 15:18:23    -1311.898771        0.297987
FIRE:   15 15:18:23    -1311.926478        0.673494
FIRE:   16 15:18:23    -1311.928888        0.665761
FIRE:   17 15:18:23    -1311.933619        0.650383
FIRE:   18 15:18:23    -1311.940500        0.627535
FIRE:   19 15:18:23    -1311.949283        0.597482
FIRE:   20 15:18:23    -1311.959651        0.560583
FIRE:   21 15:18:23    -1311.971239        0.517290
FIRE:   22 15:18:23    -1311.983643        0.468155
FIRE:   23 15:18:23    -1311.997802        0.407805
FIRE:   24 15:18:23    -1312.013319        0.334973
FIRE:   25 15:18:23    -1312.029471        0.248927
FIRE:   26 15:18:23    -1312.045179        0.150147
FIRE:   27 15:18:23    -1312.059103        0.105129
FIRE:   28 15:18:23    -1312.069985        0.118030
FIRE:   29 15:18:23    -1312.077270        0.172261
FIRE:   30 15:18:23    -1312.081528        0.237619
FIRE:   31 15:18:23    -1312.084017        0.266107
FIRE:   32 15:18:23    -1312.084477        0.260657
FIRE:   33 15:18:23    -1312.085365        0.250044
FIRE:   34 15:18:23    -1312.086618        0.237615
FIRE:   35 15:18:23    -1312.088149        0.221439
FIRE:   36 15:18:23    -1312.089852        0.201840
FIRE:   37 15:18:23    -1312.091611        0.179203
FIRE:   38 15:18:23    -1312.093306        0.153965
FIRE:   39 15:18:23    -1312.094974        0.123628
FIRE:   40 15:18:23    -1312.096418        0.087985
FIRE:   41 15:18:23    -1312.097396        0.047309
FIRE:   42 15:18:23    -1312.097695        0.052447
FIRE:   43 15:18:23    -1312.097703        0.052075
FIRE:   44 15:18:23    -1312.097718        0.051335
FIRE:   45 15:18:24    -1312.097740        0.050233
FIRE:   46 15:18:24    -1312.097769        0.048780
FIRE:   47 15:18:24    -1312.097804        0.046991
FIRE:   48 15:18:24    -1312.097845        0.044884
FIRE:   49 15:18:24    -1312.097891        0.042483
FIRE:   50 15:18:24    -1312.097947        0.039515
FIRE:   51 15:18:24    -1312.098012        0.035903
FIRE:   52 15:18:24    -1312.098089        0.031581
FIRE:   53 15:18:24    -1312.098176        0.026510
FIRE:   54 15:18:24    -1312.098272        0.020706
FIRE:   55 15:18:24    -1312.098376        0.014578
FIRE:   56 15:18:24    -1312.098486        0.015908
FIRE:   57 15:18:24    -1312.098597        0.016762
FIRE:   58 15:18:24    -1312.098709        0.016770
FIRE:   59 15:18:24    -1312.098818        0.015511
FIRE:   60 15:18:24    -1312.098918        0.012588
FIRE:   61 15:18:24    -1312.099002        0.011403
FIRE:   62 15:18:24    -1312.099049        0.006985
      Step     Time          Energy          fmax
FIRE:    0 15:18:24    -1291.613522       38.629571
FIRE:    1 15:18:24    -1300.625860       20.810597
FIRE:    2 15:18:24    -1305.678689       10.708838
FIRE:    3 15:18:24    -1308.501645        6.402723
FIRE:    4 15:18:24    -1310.017963        3.682930
FIRE:    5 15:18:24    -1310.722046        2.113119
FIRE:    6 15:18:24    -1310.936608        2.250666
FIRE:    7 15:18:24    -1311.026382        2.138374
FIRE:    8 15:18:24    -1311.189271        1.925255
FIRE:    9 15:18:24    -1311.396544        1.631796
FIRE:   10 15:18:24    -1311.614876        1.283803
FIRE:   11 15:18:24    -1311.814231        0.909361
FIRE:   12 15:18:24    -1311.974227        0.649903
FIRE:   13 15:18:24    -1312.088095        0.785890
FIRE:   14 15:18:24    -1312.168833        0.913343
FIRE:   15 15:18:24    -1312.225358        0.983943
FIRE:   16 15:18:24    -1312.273782        0.979282
FIRE:   17 15:18:24    -1312.324582        0.807799
FIRE:   18 15:18:24    -1312.374035        0.584059
FIRE:   19 15:18:24    -1312.400584        0.558757
FIRE:   20 15:18:24    -1312.405297        0.553822
FIRE:   21 15:18:24    -1312.414401        0.544130
FIRE:   22 15:18:24    -1312.427288        0.530037
FIRE:   23 15:18:24    -1312.443125        0.512067
FIRE:   24 15:18:24    -1312.460946        0.490900
FIRE:   25 15:18:24    -1312.479756        0.467361
FIRE:   26 15:18:24    -1312.498643        0.442414
FIRE:   27 15:18:24    -1312.518733        0.414477
FIRE:   28 15:18:24    -1312.539223        0.384865
FIRE:   29 15:18:24    -1312.559453        0.355901
FIRE:   30 15:18:24    -1312.579289        0.330918
FIRE:   31 15:18:24    -1312.599395        0.313617
FIRE:   32 15:18:24    -1312.621188        0.314265
FIRE:   33 15:18:24    -1312.646553        0.356868
FIRE:   34 15:18:24    -1312.677554        0.378086
FIRE:   35 15:18:24    -1312.716061        0.362117
FIRE:   36 15:18:24    -1312.762281        0.300370
FIRE:   37 15:18:24    -1312.813627        0.218433
FIRE:   38 15:18:24    -1312.865818        0.241222
FIRE:   39 15:18:24    -1312.915383        0.253765
FIRE:   40 15:18:24    -1312.960125        0.206197
FIRE:   41 15:18:24    -1312.995555        0.147758
FIRE:   42 15:18:24    -1313.014034        0.116737
FIRE:   43 15:18:24    -1313.016460        0.108703
FIRE:   44 15:18:24    -1313.020641        0.093306
FIRE:   45 15:18:24    -1313.025536        0.071922
FIRE:   46 15:18:24    -1313.030143        0.068665
FIRE:   47 15:18:24    -1313.033818        0.073315
FIRE:   48 15:18:24    -1313.036326        0.050410
FIRE:   49 15:18:24    -1313.037765        0.035737
FIRE:   50 15:18:24    -1313.038543        0.045333
FIRE:   51 15:18:24    -1313.039049        0.060584
FIRE:   52 15:18:24    -1313.039215        0.057286
FIRE:   53 15:18:24    -1313.039528        0.051002
FIRE:   54 15:18:24    -1313.039956        0.042385
FIRE:   55 15:18:24    -1313.040458        0.035383
FIRE:   56 15:18:24    -1313.040992        0.032588
FIRE:   57 15:18:24    -1313.041521        0.029167
FIRE:   58 15:18:24    -1313.042018        0.026829
FIRE:   59 15:18:24    -1313.042508        0.022139
FIRE:   60 15:18:24    -1313.042957        0.015780
FIRE:   61 15:18:24    -1313.043334        0.014457
FIRE:   62 15:18:24    -1313.043633        0.016882
FIRE:   63 15:18:24    -1313.043899        0.020827
FIRE:   64 15:18:24    -1313.044222        0.023472
FIRE:   65 15:18:24    -1313.044665        0.022763
FIRE:   66 15:18:24    -1313.045224        0.016449
FIRE:   67 15:18:24    -1313.045834        0.017144
FIRE:   68 15:18:24    -1313.046393        0.009945
      Step     Time          Energy          fmax
FIRE:    0 15:18:25    -1301.371325       35.869977
FIRE:    1 15:18:25    -1306.782624       11.113104
FIRE:    2 15:18:25    -1308.191736       12.293037
FIRE:    3 15:18:25    -1309.425315       13.221894
FIRE:    4 15:18:25    -1310.836025        7.955307
FIRE:    5 15:18:25    -1311.642448        3.811599
FIRE:    6 15:18:25    -1311.936685        3.939018
FIRE:    7 15:18:25    -1312.051185        3.594289
FIRE:    8 15:18:25    -1312.246979        3.007097
FIRE:    9 15:18:25    -1312.473250        2.270821
FIRE:   10 15:18:25    -1312.679324        1.710670
FIRE:   11 15:18:25    -1312.828836        1.195379
FIRE:   12 15:18:25    -1312.909256        1.039781
FIRE:   13 15:18:25    -1312.937036        1.701024
FIRE:   14 15:18:25    -1312.940534        1.675049
FIRE:   15 15:18:25    -1312.947356        1.623676
FIRE:   16 15:18:25    -1312.957169        1.548066
FIRE:   17 15:18:25    -1312.969507        1.449959
FIRE:   18 15:18:25    -1312.983808        1.331648
FIRE:   19 15:18:25    -1312.999456        1.195966
FIRE:   20 15:18:25    -1313.015839        1.046284
FIRE:   21 15:18:25    -1313.034128        0.869108
FIRE:   22 15:18:25    -1313.053801        0.665627
FIRE:   23 15:18:25    -1313.074196        0.441045
FIRE:   24 15:18:25    -1313.094713        0.324154
FIRE:   25 15:18:25    -1313.115133        0.470873
FIRE:   26 15:18:25    -1313.135861        0.595883
FIRE:   27 15:18:25    -1313.157797        0.674590
FIRE:   28 15:18:25    -1313.181642        0.683947
FIRE:   29 15:18:25    -1313.206786        0.604393
FIRE:   30 15:18:25    -1313.230360        0.426276
FIRE:   31 15:18:25    -1313.247680        0.227598
FIRE:   32 15:18:25    -1313.255547        0.276171
FIRE:   33 15:18:25    -1313.255794        0.336801
FIRE:   34 15:18:25    -1313.256659        0.318337
FIRE:   35 15:18:25    -1313.258275        0.282422
FIRE:   36 15:18:25    -1313.260435        0.231683
FIRE:   37 15:18:25    -1313.262881        0.176175
FIRE:   38 15:18:25    -1313.265359        0.113024
FIRE:   39 15:18:25    -1313.267670        0.054621
FIRE:   40 15:18:25    -1313.269723        0.051453
FIRE:   41 15:18:25    -1313.271724        0.110909
FIRE:   42 15:18:25    -1313.273766        0.157931
FIRE:   43 15:18:25    -1313.276036        0.177634
FIRE:   44 15:18:25    -1313.278672        0.161507
FIRE:   45 15:18:25    -1313.281592        0.128187
FIRE:   46 15:18:25    -1313.284421        0.064018
FIRE:   47 15:18:25    -1313.286773        0.077834
FIRE:   48 15:18:25    -1313.288836        0.140070
FIRE:   49 15:18:25    -1313.291336        0.139832
FIRE:   50 15:18:25    -1313.294695        0.084539
FIRE:   51 15:18:25    -1313.298542        0.077329
FIRE:   52 15:18:25    -1313.302318        0.099698
FIRE:   53 15:18:25    -1313.305841        0.088798
FIRE:   54 15:18:25    -1313.308399        0.074279
FIRE:   55 15:18:25    -1313.309024        0.078831
FIRE:   56 15:18:25    -1313.309223        0.060131
FIRE:   57 15:18:25    -1313.309504        0.035374
FIRE:   58 15:18:25    -1313.309722        0.012707
FIRE:   59 15:18:25    -1313.309830        0.039695
FIRE:   60 15:18:25    -1313.309892        0.051310
FIRE:   61 15:18:25    -1313.309969        0.044855
FIRE:   62 15:18:25    -1313.310044        0.035627
FIRE:   63 15:18:25    -1313.310058        0.015043
FIRE:   64 15:18:25    -1313.310062        0.014200
FIRE:   65 15:18:25    -1313.310070        0.012568
FIRE:   66 15:18:25    -1313.310081        0.010261
FIRE:   67 15:18:25    -1313.310093        0.007447
      Step     Time          Energy          fmax
FIRE:    0 15:18:25     -160.021568        1.264051
FIRE:    1 15:18:25     -160.070265        1.160598
FIRE:    2 15:18:25     -160.149681        0.934652
FIRE:    3 15:18:25     -160.225624        0.560139
FIRE:    4 15:18:25     -160.257381        0.224002
FIRE:    5 15:18:25     -160.257749        0.217200
FIRE:    6 15:18:25     -160.258442        0.203851
FIRE:    7 15:18:25     -160.259384        0.184469
FIRE:    8 15:18:25     -160.260471        0.159838
FIRE:    9 15:18:25     -160.261591        0.131014
FIRE:   10 15:18:25     -160.262640        0.099358
FIRE:   11 15:18:25     -160.263535        0.075572
FIRE:   12 15:18:25     -160.264297        0.078328
FIRE:   13 15:18:25     -160.264875        0.076118
FIRE:   14 15:18:25     -160.265284        0.066857
FIRE:   15 15:18:25     -160.265606        0.083031
FIRE:   16 15:18:25     -160.265917        0.089293
FIRE:   17 15:18:25     -160.266215        0.081821
FIRE:   18 15:18:25     -160.266400        0.059337
FIRE:   19 15:18:25     -160.266432        0.057869
FIRE:   20 15:18:25     -160.266493        0.054979
FIRE:   21 15:18:25     -160.266578        0.050761
FIRE:   22 15:18:26     -160.266680        0.045351
FIRE:   23 15:18:26     -160.266789        0.038934
FIRE:   24 15:18:26     -160.266898        0.031739
FIRE:   25 15:18:26     -160.266998        0.024503
FIRE:   26 15:18:26     -160.267090        0.021298
FIRE:   27 15:18:26     -160.267164        0.017325
FIRE:   28 15:18:26     -160.267213        0.013498
FIRE:   29 15:18:26     -160.267240        0.018424
FIRE:   30 15:18:26     -160.267258        0.023062
FIRE:   31 15:18:26     -160.267287        0.025554
FIRE:   32 15:18:26     -160.267345        0.025499
FIRE:   33 15:18:26     -160.267441        0.022707
FIRE:   34 15:18:26     -160.267567        0.017366
FIRE:   35 15:18:26     -160.267700        0.014714
FIRE:   36 15:18:26     -160.267817        0.021619
FIRE:   37 15:18:26     -160.267911        0.021266
FIRE:   38 15:18:26     -160.267999        0.016752
FIRE:   39 15:18:26     -160.268107        0.018247
FIRE:   40 15:18:26     -160.268236        0.011181
FIRE:   41 15:18:26     -160.268318        0.005836
      Step     Time          Energy          fmax
FIRE:    0 15:18:26      -20.434526        0.000000
      Step     Time          Energy          fmax
FIRE:    0 15:18:26     -159.362355        0.371679
FIRE:    1 15:18:26     -159.372795        0.341914
FIRE:    2 15:18:26     -159.390381        0.296030
FIRE:    3 15:18:26     -159.409478        0.228107
FIRE:    4 15:18:26     -159.423837        0.139956
FIRE:    5 15:18:26     -159.428990        0.097537
FIRE:    6 15:18:26     -159.429163        0.095746
FIRE:    7 15:18:26     -159.429498        0.092198
FIRE:    8 15:18:26     -159.429970        0.086962
FIRE:    9 15:18:26     -159.430550        0.080144
FIRE:   10 15:18:26     -159.431198        0.071884
FIRE:   11 15:18:26     -159.431875        0.062361
FIRE:   12 15:18:26     -159.432542        0.051797
FIRE:   13 15:18:26     -159.433224        0.045306
FIRE:   14 15:18:26     -159.433869        0.045196
FIRE:   15 15:18:26     -159.434420        0.043462
FIRE:   16 15:18:26     -159.434828        0.039115
FIRE:   17 15:18:26     -159.435074        0.031270
FIRE:   18 15:18:26     -159.435168        0.033975
FIRE:   19 15:18:26     -159.435182        0.033497
FIRE:   20 15:18:26     -159.435210        0.032550
FIRE:   21 15:18:26     -159.435249        0.031155
FIRE:   22 15:18:26     -159.435296        0.029340
FIRE:   23 15:18:26     -159.435349        0.027145
FIRE:   24 15:18:26     -159.435404        0.024618
FIRE:   25 15:18:26     -159.435458        0.021818
FIRE:   26 15:18:26     -159.435513        0.018494
FIRE:   27 15:18:26     -159.435565        0.014675
FIRE:   28 15:18:26     -159.435612        0.011674
FIRE:   29 15:18:26     -159.435653        0.016067
FIRE:   30 15:18:26     -159.435693        0.019543
FIRE:   31 15:18:26     -159.435741        0.021518
FIRE:   32 15:18:26     -159.435806        0.021475
FIRE:   33 15:18:26     -159.435893        0.019017
FIRE:   34 15:18:26     -159.435995        0.014008
FIRE:   35 15:18:26     -159.436094        0.009966
      Step     Time          Energy          fmax
FIRE:    0 15:18:26      -20.434526        0.000000
      Step     Time          Energy          fmax
FIRE:    0 15:18:26     -157.071537        1.807950
FIRE:    1 15:18:26     -157.160263        1.698228
FIRE:    2 15:18:26     -157.313633        1.452747
FIRE:    3 15:18:26     -157.481636        1.017161
FIRE:    4 15:18:26     -157.591753        0.343404
FIRE:    5 15:18:26     -157.588611        0.707273
FIRE:    6 15:18:26     -157.592496        0.674381
FIRE:    7 15:18:26     -157.599519        0.610595
FIRE:    8 15:18:26     -157.608346        0.519753
FIRE:    9 15:18:26     -157.617337        0.407224
FIRE:   10 15:18:26     -157.624888        0.279514
FIRE:   11 15:18:26     -157.629759        0.143970
FIRE:   12 15:18:26     -157.631381        0.099435
FIRE:   13 15:18:26     -157.631404        0.098946
FIRE:   14 15:18:26     -157.631449        0.097973
FIRE:   15 15:18:26     -157.631515        0.096526
FIRE:   16 15:18:26     -157.631603        0.094619
FIRE:   17 15:18:26     -157.631710        0.092274
FIRE:   18 15:18:26     -157.631834        0.089518
FIRE:   19 15:18:26     -157.631976        0.086384
FIRE:   20 15:18:26     -157.632149        0.082524
FIRE:   21 15:18:26     -157.632358        0.077847
FIRE:   22 15:18:26     -157.632606        0.072279
FIRE:   23 15:18:26     -157.632897        0.065791
FIRE:   24 15:18:26     -157.633233        0.062175
FIRE:   25 15:18:26     -157.633613        0.058903
FIRE:   26 15:18:26     -157.634040        0.054822
FIRE:   27 15:18:26     -157.634514        0.049800
FIRE:   28 15:18:26     -157.635037        0.047954
FIRE:   29 15:18:26     -157.635612        0.045470
FIRE:   30 15:18:26     -157.636242        0.039468
FIRE:   31 15:18:26     -157.636927        0.039326
FIRE:   32 15:18:26     -157.637664        0.037938
FIRE:   33 15:18:26     -157.638453        0.034588
FIRE:   34 15:18:26     -157.639296        0.031700
FIRE:   35 15:18:26     -157.640159        0.026007
FIRE:   36 15:18:26     -157.640930        0.017073
FIRE:   37 15:18:26     -157.641421        0.017637
FIRE:   38 15:18:26     -157.641542        0.011805
FIRE:   39 15:18:26     -157.641549        0.011181
FIRE:   40 15:18:26     -157.641562        0.009971
      Step     Time          Energy          fmax
FIRE:    0 15:18:26      -20.434526        0.000000
      Step     Time          Energy          fmax
FIRE:    0 15:18:26     -154.955214        1.203632
FIRE:    1 15:18:26     -155.032694        1.143400
FIRE:    2 15:18:26     -155.168868        1.015189
FIRE:    3 15:18:26     -155.327145        0.803180
FIRE:    4 15:18:26     -155.456896        0.489570
FIRE:    5 15:18:26     -155.508050        0.327982
FIRE:    6 15:18:26     -155.509589        0.320131
FIRE:    7 15:18:26     -155.512553        0.304688
FIRE:    8 15:18:26     -155.516723        0.282184
FIRE:    9 15:18:26     -155.521808        0.253422
FIRE:   10 15:18:26     -155.527473        0.219471
FIRE:   11 15:18:26     -155.533389        0.181675
FIRE:   12 15:18:26     -155.539263        0.149751
FIRE:   13 15:18:26     -155.545453        0.157487
FIRE:   14 15:18:26     -155.551730        0.162814
FIRE:   15 15:18:26     -155.557925        0.162473
FIRE:   16 15:18:26     -155.563977        0.152580
FIRE:   17 15:18:26     -155.569840        0.129351
FIRE:   18 15:18:26     -155.575199        0.090144
FIRE:   19 15:18:26     -155.579107        0.078504
FIRE:   20 15:18:26     -155.580123        0.075568
FIRE:   21 15:18:26     -155.580218        0.074590
FIRE:   22 15:18:26     -155.580402        0.072650
FIRE:   23 15:18:26     -155.580662        0.069785
FIRE:   24 15:18:26     -155.580983        0.066049
FIRE:   25 15:18:26     -155.581343        0.061511
FIRE:   26 15:18:26     -155.581724        0.056263
FIRE:   27 15:18:26     -155.582103        0.050414
FIRE:   28 15:18:26     -155.582498        0.043408
FIRE:   29 15:18:26     -155.582884        0.035265
FIRE:   30 15:18:26     -155.583227        0.026207
FIRE:   31 15:18:26     -155.583499        0.018714
FIRE:   32 15:18:26     -155.583691        0.026160
FIRE:   33 15:18:26     -155.583826        0.032029
FIRE:   34 15:18:26     -155.583962        0.036070
FIRE:   35 15:18:26     -155.584178        0.037972
FIRE:   36 15:18:26     -155.584539        0.037171
FIRE:   37 15:18:26     -155.585045        0.032908
FIRE:   38 15:18:26     -155.585601        0.024548
FIRE:   39 15:18:26     -155.586039        0.012122
FIRE:   40 15:18:26     -155.586249        0.018383
FIRE:   41 15:18:26     -155.586288        0.021711
FIRE:   42 15:18:26     -155.586318        0.020555
FIRE:   43 15:18:26     -155.586370        0.018310
FIRE:   44 15:18:26     -155.586433        0.015110
FIRE:   45 15:18:26     -155.586493        0.011142
FIRE:   46 15:18:26     -155.586537        0.006651
      Step     Time          Energy          fmax
FIRE:    0 15:18:26      -20.434526        0.000000
      Step     Time          Energy          fmax
FIRE:    0 15:25:48    -1294.556042        0.332946
FIRE:    1 15:25:48    -1294.568817        0.318615
FIRE:    2 15:25:48    -1294.592009        0.290614
FIRE:    3 15:25:48    -1294.621405        0.250141
FIRE:    4 15:25:48    -1294.651809        0.198750
FIRE:    5 15:25:48    -1294.678063        0.138275
FIRE:    6 15:25:48    -1294.696033        0.071091
FIRE:    7 15:25:48    -1294.703493        0.062881
FIRE:    8 15:25:48    -1294.700369        0.075426
FIRE:    9 15:25:48    -1294.700639        0.073828
FIRE:   10 15:25:48    -1294.701157        0.070670
FIRE:   11 15:25:48    -1294.701879        0.066031
FIRE:   12 15:25:48    -1294.702749        0.060027
FIRE:   13 15:25:48    -1294.703694        0.052809
FIRE:   14 15:25:48    -1294.704641        0.044561
FIRE:   15 15:25:48    -1294.705519        0.036292
FIRE:   16 15:25:48    -1294.706331        0.027363
FIRE:   17 15:25:48    -1294.706963        0.016996
FIRE:   18 15:25:48    -1294.707291        0.007644
      Step     Time          Energy          fmax
FIRE:    0 15:25:49    -1289.449533       50.289280
FIRE:    1 15:25:49    -1299.995304       25.696064
FIRE:    2 15:25:49    -1305.621486       13.201842
FIRE:    3 15:25:49    -1308.455337        5.386381
FIRE:    4 15:25:49    -1309.720474        2.182433
FIRE:    5 15:25:49    -1310.304666        1.697713
FIRE:    6 15:25:49    -1310.558927        2.044634
FIRE:    7 15:25:49    -1310.556453        3.375335
FIRE:    8 15:25:49    -1310.677976        3.173891
FIRE:    9 15:25:49    -1310.894424        2.791885
FIRE:   10 15:25:49    -1311.160884        2.270001
FIRE:   11 15:25:49    -1311.427549        1.663296
FIRE:   12 15:25:49    -1311.652898        1.029140
FIRE:   13 15:25:49    -1311.811909        0.413770
FIRE:   14 15:25:49    -1311.898771        0.297987
FIRE:   15 15:25:49    -1311.926478        0.673494
FIRE:   16 15:25:49    -1311.928888        0.665761
FIRE:   17 15:25:49    -1311.933619        0.650383
FIRE:   18 15:25:49    -1311.940500        0.627535
FIRE:   19 15:25:49    -1311.949283        0.597482
FIRE:   20 15:25:49    -1311.959651        0.560583
FIRE:   21 15:25:49    -1311.971239        0.517290
FIRE:   22 15:25:49    -1311.983643        0.468155
FIRE:   23 15:25:49    -1311.997802        0.407805
FIRE:   24 15:25:49    -1312.013319        0.334973
FIRE:   25 15:25:49    -1312.029471        0.248927
FIRE:   26 15:25:49    -1312.045179        0.150147
FIRE:   27 15:25:49    -1312.059103        0.105129
FIRE:   28 15:25:49    -1312.069985        0.118030
FIRE:   29 15:25:49    -1312.077270        0.172261
FIRE:   30 15:25:49    -1312.081528        0.237619
FIRE:   31 15:25:49    -1312.084017        0.266107
FIRE:   32 15:25:49    -1312.084477        0.260657
FIRE:   33 15:25:49    -1312.085365        0.250044
FIRE:   34 15:25:49    -1312.086618        0.237615
FIRE:   35 15:25:49    -1312.088149        0.221439
FIRE:   36 15:25:49    -1312.089852        0.201840
FIRE:   37 15:25:49    -1312.091611        0.179203
FIRE:   38 15:25:49    -1312.093306        0.153965
FIRE:   39 15:25:49    -1312.094974        0.123628
FIRE:   40 15:25:49    -1312.096418        0.087985
FIRE:   41 15:25:49    -1312.097396        0.047309
FIRE:   42 15:25:49    -1312.097695        0.052447
FIRE:   43 15:25:49    -1312.097703        0.052075
FIRE:   44 15:25:49    -1312.097718        0.051335
FIRE:   45 15:25:49    -1312.097740        0.050233
FIRE:   46 15:25:49    -1312.097769        0.048780
FIRE:   47 15:25:49    -1312.097804        0.046991
FIRE:   48 15:25:49    -1312.097845        0.044884
FIRE:   49 15:25:49    -1312.097891        0.042483
FIRE:   50 15:25:49    -1312.097947        0.039515
FIRE:   51 15:25:49    -1312.098012        0.035903
FIRE:   52 15:25:49    -1312.098089        0.031581
FIRE:   53 15:25:49    -1312.098176        0.026510
